34,4,226296,1,13,1,12,2,0,0,0,0,40,0,1
29,4,115585,5,10,3,6,3,0,0,0,0,50,0,0
48,1,191277,3,16,1,5,2,0,0,0,1902,60,0,1
37,0,202683,5,10,1,3,2,0,0,0,0,48,0,1
48,0,171095,4,12,0,4,5,0,1,0,0,40,3,0
32,3,249409,5,9,3,2,1,4,0,0,0,40,0,0
76,0,124191,2,14,1,4,2,0,0,0,0,40,0,1
44,0,198282,1,13,1,4,2,0,0,15024,0,60,0,1
47,1,149116,2,14,3,5,3,0,1,0,0,50,0,0
20,0,188300,5,10,3,0,1,0,1,0,0,40,0,0
29,0,103432,5,9,3,1,3,0,0,0,0,40,0,0
32,2,317660,5,9,1,1,2,0,0,7688,0,40,0,1
17,8,304873,0,6,3,14,1,0,1,34095,0,32,0,0
30,0,194901,0,7,3,6,1,0,0,0,0,40,0,0
31,4,189265,5,9,3,8,3,0,1,0,0,40,0,0
42,0,124692,5,9,1,6,2,0,0,0,0,40,0,0
24,0,432376,1,13,3,3,4,0,0,0,0,40,0,0
38,0,65324,5,15,1,5,2,0,0,0,0,40,0,1
56,1,335605,5,9,1,2,2,0,0,0,1887,50,0,1
28,0,377869,5,10,1,3,0,0,1,4064,0,25,0,0
36,0,102864,5,9,3,7,1,0,1,0,0,40,0,0
53,0,95647,0,5,1,6,2,0,0,0,0,50,0,0
56,2,303090,5,10,1,3,2,0,0,0,0,50,0,0
49,4,197371,4,11,1,1,2,4,0,0,0,40,0,1
55,0,247552,5,10,1,3,2,0,0,0,0,56,0,0
22,0,102632,5,9,3,1,3,0,0,0,0,41,0,0
21,0,199915,5,10,3,2,1,0,1,0,0,40,0,0
40,0,118853,1,13,1,4,2,0,0,0,0,60,0,0
30,0,77143,1,13,3,4,1,4,0,0,0,40,3,0
29,5,267989,1,13,1,5,2,0,0,0,0,50,0,1
19,0,301606,5,10,3,2,1,4,0,0,0,35,0,0
47,0,287828,1,13,1,4,0,0,1,0,0,40,0,1
20,0,111697,5,10,3,8,1,0,1,0,1719,28,0,0
31,0,114937,4,12,1,8,2,0,0,0,0,40,0,1
35,8,129305,5,9,1,14,2,0,0,0,0,40,0,0
39,0,365739,5,10,0,1,3,0,0,0,0,40,0,0
28,0,69621,4,12,3,3,3,0,1,0,0,60,0,0
24,0,43323,5,9,3,2,3,0,1,0,1762,40,0,0
38,1,120985,5,9,1,1,2,0,0,4386,0,35,0,0
37,0,254202,1,13,1,3,2,0,0,0,0,50,0,0
46,0,146195,4,12,0,0,3,4,1,0,0,36,0,0
38,3,125933,2,14,1,5,2,0,0,0,0,40,4,1
43,1,56920,5,9,1,1,2,0,0,0,0,60,0,0
27,0,163127,4,11,1,8,0,0,1,0,0,35,0,0
20,0,34310,5,10,3,3,1,0,0,0,0,20,0,0
49,0,81973,5,10,1,1,2,1,0,0,0,40,0,1
61,2,66614,5,9,1,1,2,0,0,0,0,40,0,0
27,0,232782,5,10,3,3,1,0,1,0,0,40,0,0
19,0,316868,5,10,3,2,1,0,0,0,0,30,1,0
45,0,196584,4,11,3,5,3,0,1,0,1564,40,0,1
70,0,105376,5,10,3,0,4,0,0,0,0,40,0,0
31,0,185814,5,9,3,10,5,4,1,0,0,30,0,0
22,0,175374,5,10,1,2,2,0,0,0,0,24,0,0
36,0,108293,5,9,2,2,5,0,1,0,0,24,0,0
64,0,181232,0,7,1,1,2,0,0,0,2179,40,0,0
43,8,174662,5,10,0,14,3,0,1,0,0,40,0,0
47,4,186009,5,10,0,8,5,0,1,0,0,38,1,0
34,0,198183,5,9,3,8,3,0,1,0,0,40,0,0
33,0,163003,1,13,3,4,4,1,1,0,0,40,2,0
21,0,296158,5,9,3,1,1,0,0,0,0,35,0,0
52,8,252903,5,9,0,14,3,0,0,0,0,45,0,1
48,0,187715,5,9,1,1,2,0,0,0,0,46,0,0
23,0,214542,1,13,3,6,3,0,0,0,0,40,0,0
71,1,494223,5,10,0,3,5,4,0,0,1816,2,0,0
29,0,191535,5,9,0,1,3,0,0,0,0,60,0,0
42,0,228456,1,13,0,2,4,4,0,0,0,50,0,0
68,8,38317,0,2,0,14,3,0,1,0,0,20,0,0
25,0,252752,5,9,3,2,5,0,1,0,0,40,0,0
44,2,78374,2,14,0,4,5,1,1,0,0,40,0,0
28,0,88419,5,9,3,4,3,1,1,0,0,40,3,0
45,1,201080,2,14,1,3,2,0,0,0,0,40,0,1
36,0,207157,5,10,0,2,5,0,1,0,0,40,1,0
39,3,235485,4,12,3,4,3,0,0,0,0,42,0,0
46,5,102628,2,14,2,12,5,0,0,0,0,40,0,0
18,0,25828,0,7,3,6,1,0,0,0,0,16,0,0
66,4,54826,4,11,2,5,3,0,1,0,0,20,0,0
27,0,124953,5,9,3,2,3,0,0,0,1980,40,0,0
28,5,175325,5,9,1,12,2,0,0,0,0,40,0,0
51,0,96062,5,10,1,3,2,0,0,0,1977,40,0,1
27,0,428030,1,13,3,1,3,0,0,0,0,50,0,0
28,5,149624,1,13,1,5,2,0,0,0,0,40,0,1
27,0,253814,5,9,1,3,5,0,1,0,0,25,0,0
21,0,312956,5,9,3,1,1,4,0,0,0,40,0,0
34,0,483777,5,9,3,6,3,4,0,0,0,40,0,0
18,0,183930,5,9,3,2,1,0,0,0,0,12,0,0
33,0,37274,1,13,1,5,2,0,0,0,0,65,0,0
44,4,181344,5,10,1,4,2,4,0,0,0,38,0,1
43,0,114580,5,10,0,8,3,0,1,0,0,40,0,0
30,0,633742,5,10,3,1,3,4,0,0,0,45,0,0
40,0,286370,0,4,1,7,2,0,0,0,0,40,1,1
37,3,29054,5,10,1,8,2,0,0,0,0,42,0,1
34,0,304030,5,9,1,8,2,4,0,0,0,40,0,0
41,1,143129,1,13,0,4,3,0,1,0,0,40,0,0
53,8,135105,1,13,0,14,3,0,1,0,0,50,0,0
31,0,99928,2,14,1,5,0,0,1,0,0,50,0,0
58,5,109567,3,16,1,5,2,0,0,0,0,1,0,1
38,0,155222,5,10,0,7,3,4,1,0,0,28,0,0
24,0,159567,5,10,1,7,2,0,0,0,0,40,0,0
41,4,523910,1,13,1,1,2,4,0,0,0,40,0,0
47,0,120939,5,10,1,0,2,0,0,0,0,45,0,0
41,3,130760,1,13,1,0,2,0,0,0,0,24,0,0
23,0,197387,0,3,1,10,4,0,0,0,0,40,1,0
36,0,99374,5,10,0,1,3,0,0,0,0,40,0,0
40,3,56795,2,14,3,4,3,0,1,14084,0,55,0,1
35,0,138992,2,14,1,5,4,0,0,7298,0,40,0,1
24,1,32921,5,9,3,3,3,0,0,0,0,40,0,0
26,0,397317,2,14,3,5,3,0,1,0,1876,40,0,0
19,8,170653,5,9,3,14,1,0,0,0,0,40,3,0
51,0,259323,1,13,1,4,2,0,0,0,0,50,0,1
42,4,254817,5,10,3,5,3,0,1,0,1340,40,0,0
37,5,48211,5,9,0,8,5,0,1,0,0,35,0,0
18,0,140164,0,7,3,3,1,0,1,0,0,40,0,0
36,0,128757,1,13,1,2,2,4,0,7298,0,36,0,1
35,0,36270,5,9,0,1,3,0,0,0,0,60,0,0
58,2,210563,5,9,1,3,0,0,1,15024,0,35,0,1
17,0,65368,0,7,3,3,1,0,1,0,0,12,0,0
44,4,160943,5,9,1,10,2,4,0,0,0,40,0,0
37,0,208358,5,9,1,1,2,0,0,0,0,40,0,1
35,0,153790,5,10,3,3,3,2,1,0,0,40,0,0
60,0,85815,5,9,1,1,2,1,0,0,0,40,0,0
54,2,125417,0,4,1,7,2,0,0,0,0,40,0,1
37,0,635913,1,13,3,4,3,4,0,0,0,60,0,1
50,0,313321,4,12,0,3,3,0,1,0,0,40,0,0
38,0,182609,1,13,1,3,2,0,0,0,0,50,3,0
45,0,109434,1,13,1,5,2,0,0,0,0,55,0,0
25,0,255004,0,6,3,1,3,0,0,0,0,40,0,0
31,0,197860,5,10,1,6,2,0,0,0,0,40,0,0
64,8,187656,0,2,0,14,3,0,0,0,0,40,0,0
90,0,51744,5,9,3,2,3,4,0,0,2206,40,0,0
54,0,176681,5,9,1,8,2,4,0,0,0,20,0,0
53,4,140359,0,1,3,7,3,0,1,0,0,35,0,0
18,0,243313,5,9,3,3,1,0,1,0,0,40,0,0
60,8,24215,0,6,0,14,3,2,1,0,0,10,0,0
66,1,167687,5,9,1,9,2,0,0,1409,0,50,0,0
75,0,314209,4,11,2,8,3,0,1,0,0,20,1,0
65,0,176796,5,9,0,8,3,0,1,0,0,40,0,0
35,0,538583,0,7,0,10,3,4,0,3674,0,40,0,0
41,0,130408,5,9,0,3,5,4,1,0,0,38,0,0
25,0,159732,5,10,3,8,3,0,0,0,0,42,0,0
33,0,110978,5,10,0,1,4,3,1,0,0,40,0,0
28,0,76714,5,15,3,5,3,0,0,0,0,55,0,1
59,5,268700,5,9,1,2,2,0,0,0,0,40,0,0
40,5,170525,5,10,3,8,3,0,1,0,0,38,0,0
41,0,180138,1,13,1,4,2,0,0,0,0,50,4,1
38,4,115076,2,14,1,4,2,0,0,0,0,70,0,1
23,0,115458,5,9,3,10,1,0,0,0,0,40,0,0
40,0,347890,1,13,1,5,2,0,0,0,0,40,0,1
41,1,196001,5,9,1,2,0,0,1,0,0,20,0,0
24,5,273905,4,12,1,12,2,0,0,0,0,50,0,0
20,8,119156,5,10,3,14,1,0,0,0,0,20,0,0
38,0,179488,5,10,0,1,3,0,0,0,1741,40,0,0
56,0,203580,5,9,1,8,2,0,0,0,0,35,5,0
58,0,236596,5,9,1,8,2,0,0,0,0,45,0,1
32,0,183916,5,9,3,2,3,0,1,0,0,34,0,0
40,0,207578,4,12,1,0,2,0,0,0,1977,60,0,1
45,0,153141,5,9,1,8,2,0,0,0,0,40,5,0
41,0,112763,5,15,1,5,0,0,1,0,0,40,0,1
42,0,390781,1,13,1,8,0,4,1,0,0,40,0,0
59,4,171328,0,6,2,2,5,4,1,0,0,30,0,0
19,4,27382,5,10,3,8,1,0,0,0,0,40,0,0
58,0,259014,5,10,3,10,3,0,0,0,0,20,0,0
42,1,303044,5,9,1,9,2,1,0,0,0,40,2,1
20,0,117789,5,9,3,2,1,0,1,0,0,40,0,0
32,0,172579,5,9,0,2,3,0,1,0,0,30,0,0
45,0,187666,4,11,2,4,3,0,1,0,0,45,0,0
50,0,204518,0,4,0,1,3,0,0,0,0,40,0,0
36,0,150042,1,13,0,5,1,0,1,0,0,40,0,0
45,0,98092,5,9,1,3,2,0,0,0,0,60,0,0
17,0,245918,0,7,3,2,1,0,0,0,0,12,0,0
59,0,146013,5,10,1,3,2,0,0,4064,0,40,0,0
26,0,378322,0,7,1,1,2,0,0,0,0,40,0,0
37,2,257295,5,10,1,4,2,1,0,0,0,75,2,1
19,8,218956,5,10,3,14,1,0,0,0,0,24,0,0
64,0,21174,5,9,1,4,2,0,0,0,0,40,0,1
33,0,185480,1,13,3,5,3,0,1,0,0,45,0,0
33,0,222205,5,9,1,1,0,0,1,0,0,40,0,1
61,0,69867,5,9,1,4,2,0,0,0,0,40,0,1
17,0,191260,0,5,3,2,1,0,0,1055,0,24,0,0
50,1,30653,2,14,1,9,2,0,0,2407,0,98,0,0
27,4,209109,2,14,3,5,1,0,0,0,0,35,0,0
30,0,70377,5,9,0,5,1,0,1,0,0,40,0,0
43,0,477983,5,9,1,6,2,4,0,0,0,40,0,0
44,0,170924,5,10,1,1,2,0,0,7298,0,40,0,1
35,0,190174,5,10,3,4,3,0,1,0,0,40,0,0
25,0,193787,5,10,3,0,1,0,1,0,0,40,0,0
24,0,279472,5,10,1,7,0,0,1,7298,0,48,0,1
22,0,34918,1,13,3,5,3,0,1,0,0,15,3,0
42,4,97688,5,10,1,1,2,0,0,5178,0,40,0,1
34,0,175413,4,12,0,3,5,4,1,0,0,45,0,0
60,0,173960,1,13,0,5,3,0,1,0,0,42,0,0
21,0,205759,5,9,3,6,1,0,0,0,0,40,0,0
57,3,425161,2,14,1,3,2,0,0,15024,0,40,0,1
41,0,220531,5,15,1,5,2,0,0,0,0,60,0,1
50,0,176609,5,10,0,2,3,0,0,0,0,45,0,0
25,0,371987,1,13,3,4,3,0,1,0,0,40,0,0
50,0,193884,0,4,1,1,2,0,0,0,0,40,1,0
36,0,200352,1,13,1,5,2,0,0,0,0,45,0,0
31,0,127595,5,9,0,5,3,0,1,0,0,40,0,0
29,4,220419,1,13,3,12,3,0,0,0,0,56,0,0
21,0,231931,5,10,3,3,1,0,0,0,0,45,0,0
27,0,248402,1,13,3,0,5,4,1,0,0,40,0,0
65,0,111095,5,9,1,10,2,0,0,0,0,16,0,0
37,2,57424,1,13,0,3,3,0,1,0,0,60,0,0
39,8,157443,2,14,1,14,0,1,1,3464,0,40,5,0
24,0,278130,5,9,3,1,1,0,0,0,0,40,0,0
38,0,169469,5,9,0,3,3,0,0,0,0,80,0,0
48,0,146268,1,13,1,8,2,0,0,7688,0,40,0,1
21,0,153718,5,10,3,2,3,1,1,0,0,25,0,0
31,0,217460,5,9,1,10,2,0,0,0,0,45,0,1
55,0,238638,5,9,1,3,2,0,0,4386,0,40,0,1
24,0,303296,5,10,1,8,0,1,1,0,0,40,2,0
43,0,173321,5,9,0,8,3,0,1,0,0,40,0,0
26,0,193945,4,12,3,0,3,0,0,0,0,45,0,0
46,0,83082,4,12,3,5,3,0,1,0,0,33,0,0
35,0,193815,4,12,1,8,2,0,0,0,0,40,0,1
41,2,34987,5,10,1,9,2,0,0,0,0,54,0,1
26,0,59306,1,13,3,3,3,0,0,0,0,40,0,0
34,0,142897,2,14,1,4,2,1,0,7298,0,35,2,1
19,8,860348,5,10,3,14,1,4,1,0,0,25,0,0
36,1,205607,1,13,0,5,3,4,1,0,0,40,0,1
22,0,199698,5,10,3,3,1,0,0,0,0,15,0,0
24,0,191954,5,10,3,7,3,0,0,0,0,40,0,0
77,1,138714,5,10,1,3,2,0,0,0,0,40,0,0
22,0,399087,0,3,1,7,4,0,1,0,0,40,1,0
29,0,423158,5,10,3,0,3,0,1,0,0,40,0,0
62,0,159841,5,9,2,2,3,0,1,0,0,24,0,0
39,1,174308,5,9,1,4,2,0,0,0,0,40,0,0
43,0,50356,5,10,1,1,2,0,0,0,1485,50,0,0
35,0,186110,5,9,0,10,3,0,0,0,0,45,0,0
29,0,200381,0,7,3,4,3,0,1,0,0,40,0,0
76,1,174309,2,14,1,1,2,0,0,0,0,10,0,0
63,1,78383,5,9,1,9,2,0,0,0,0,45,0,0
23,8,211601,4,11,3,14,1,4,1,0,0,15,0,0
43,0,187728,5,10,1,5,0,0,1,0,1887,50,0,1
58,1,321171,5,9,1,6,2,0,0,0,0,40,0,0
66,0,127921,5,9,3,10,3,0,0,2050,0,55,0,0
41,0,206565,5,10,3,1,3,4,0,0,0,45,0,0
26,0,224563,1,13,3,8,3,0,0,0,0,40,0,0
47,0,178686,4,11,3,2,3,0,0,0,0,40,0,0
55,4,98545,0,6,1,8,2,0,0,0,0,40,0,0
53,0,242606,5,9,1,10,2,0,0,0,0,40,0,0
17,0,270942,0,3,3,2,4,0,0,0,0,48,1,0
30,0,94235,5,9,3,1,4,0,0,0,0,40,0,0
49,0,71195,2,14,3,5,3,0,0,0,0,60,0,0
19,0,104112,5,9,3,3,5,4,0,0,0,30,1,0
45,0,261192,5,9,1,2,2,4,0,0,0,40,0,0
26,0,94936,4,12,3,3,3,0,0,0,0,40,0,0
38,0,296478,4,11,1,1,2,0,0,7298,0,40,0,1
36,5,119272,5,9,1,12,2,0,0,7298,0,40,0,1
33,0,85043,5,9,3,9,3,0,0,0,0,20,0,0
22,5,293364,5,10,3,12,1,4,1,0,0,40,0,0
43,1,241895,1,13,3,3,3,0,0,0,0,42,0,0
67,8,36135,0,7,1,14,2,0,0,0,0,8,0,0
30,8,151989,4,11,0,14,5,0,1,0,0,40,0,0
56,0,101128,4,12,1,2,3,0,0,0,0,25,4,0
31,0,156464,1,13,3,5,1,0,0,0,0,25,0,0
33,0,117963,1,13,1,4,2,0,0,0,0,40,0,1
26,0,192262,5,9,1,2,2,0,0,0,0,40,0,0
33,0,111363,1,13,1,4,2,0,0,0,0,40,0,1
46,4,329752,0,7,1,10,2,0,0,0,0,30,0,0
59,8,372020,1,13,1,14,2,0,0,0,0,40,0,1
38,3,95432,5,9,1,8,2,0,0,0,0,40,0,1
65,0,161400,0,7,2,2,5,3,0,0,0,40,0,0
40,0,96129,4,11,1,0,2,0,0,0,0,40,0,1
42,0,111949,5,9,1,8,0,0,1,0,0,35,0,0
26,1,117125,0,5,1,1,2,0,0,0,0,40,3,0
36,0,348022,0,6,1,2,0,0,1,0,0,24,0,0
62,0,270092,2,14,1,5,2,0,0,0,0,40,0,1
43,0,180609,1,13,1,10,2,0,0,0,0,45,0,0
43,0,174575,1,13,0,4,3,0,0,0,1564,45,0,1
22,0,410439,5,9,1,3,3,0,0,0,0,55,0,0
28,0,92262,5,9,1,1,2,0,0,0,0,40,0,0
56,1,183081,5,10,1,3,2,0,0,0,0,45,0,0
22,0,362589,4,12,3,3,3,0,1,0,0,15,0,0
57,0,212448,1,13,0,4,3,0,1,0,0,45,0,1
39,0,481060,5,9,0,3,5,0,1,0,0,40,0,0
26,3,185885,5,10,3,8,5,0,1,0,0,15,0,0
17,0,89821,0,7,3,2,1,0,0,0,0,10,0,0
40,5,184018,4,11,1,7,2,0,0,0,0,38,0,1
45,0,256649,5,9,1,7,2,4,0,0,0,40,0,0
44,0,160323,5,9,3,1,3,4,0,0,0,40,0,0
20,4,350845,5,10,3,8,1,0,1,0,0,10,0,0
33,0,267404,5,9,1,1,0,0,1,0,0,40,0,0
23,0,35633,5,10,3,3,3,0,0,0,0,40,0,0
46,1,80914,2,14,0,4,3,0,0,0,0,30,0,0
38,0,172927,5,9,1,3,2,0,0,0,0,50,0,0
54,0,174319,5,9,0,10,3,0,0,0,0,40,0,0
46,0,214955,0,3,0,1,3,0,1,0,2339,45,0,0
25,0,344991,5,10,1,1,2,0,0,0,0,40,0,0
46,0,108699,5,10,0,3,3,0,1,0,0,40,0,0
36,4,117312,5,10,1,10,0,0,1,0,0,40,0,0
23,0,396099,5,9,3,2,3,0,1,0,0,25,0,0
29,0,134152,5,9,0,7,3,0,0,0,0,40,0,0
44,0,162028,5,10,1,8,0,0,1,0,2415,6,0,1
19,0,25429,5,10,3,8,1,0,1,0,0,16,0,0
19,0,232392,5,9,3,2,4,0,1,0,0,40,0,0
35,0,220098,5,9,1,2,0,0,1,0,0,40,0,1
27,0,301302,1,13,3,1,3,0,0,0,0,50,0,0
46,1,277946,4,12,0,1,3,0,0,0,0,40,0,0
34,5,98101,1,13,1,4,2,0,0,7688,0,45,5,1
34,0,196164,5,9,3,2,3,0,1,0,0,35,0,0
44,0,115562,5,10,1,0,2,0,0,0,0,40,0,0
45,0,96975,5,10,0,6,5,0,1,0,0,40,0,0
20,8,137300,5,9,3,14,4,0,1,0,0,35,0,0
25,0,86872,1,13,1,4,2,0,0,0,0,55,0,1
52,2,132178,1,13,1,4,2,0,0,0,0,50,0,1
20,0,416103,5,10,3,6,1,0,0,0,0,40,0,0
28,0,108574,5,10,3,2,3,0,1,0,0,40,0,0
50,5,288353,1,13,1,12,2,0,0,0,0,40,0,1
34,0,227689,4,11,0,0,3,0,1,0,0,64,0,0
28,0,166481,0,4,1,6,2,3,0,0,2179,40,1,0
41,0,445382,2,14,1,4,2,0,0,0,1977,65,0,1
28,0,110145,5,9,1,8,2,0,0,0,0,40,0,0
46,1,317253,5,9,1,1,2,0,0,0,0,25,0,0
28,8,123147,5,10,1,14,0,0,1,0,1887,40,0,1
32,0,364657,5,10,1,4,2,0,0,0,0,50,0,0
41,4,42346,5,10,0,2,3,4,1,0,0,24,0,0
24,0,241951,5,9,3,6,5,4,1,0,0,40,0,0
33,0,118500,5,10,0,4,5,0,1,0,0,40,0,0
46,0,188386,3,16,1,4,2,0,0,15024,0,60,0,1
31,5,1033222,5,10,1,7,2,0,0,0,0,40,0,0
35,0,92440,0,8,0,1,3,0,0,0,0,50,0,1
52,0,190762,0,2,1,7,2,0,0,0,0,40,1,0
30,0,426017,0,7,3,2,1,0,1,0,0,19,0,0
34,4,243867,0,7,0,7,3,4,0,0,0,40,0,0
34,5,240283,5,9,0,10,5,0,1,0,0,40,0,0
20,0,61777,5,10,1,3,2,0,0,0,0,30,0,0
17,0,175024,0,7,3,6,1,0,0,2176,0,18,0,0
32,5,92003,1,13,1,4,0,0,1,0,0,40,0,1
29,0,188401,5,9,0,9,3,0,0,0,0,40,0,0
33,0,228528,0,6,3,1,5,0,1,0,0,35,0,0
25,0,133373,5,9,1,10,2,0,0,0,0,60,0,0
36,3,255191,2,14,3,5,3,0,0,0,1408,40,0,0
23,0,204653,5,9,3,6,3,0,0,0,0,72,1,0
63,2,222289,5,9,1,4,2,0,0,0,0,40,0,1
47,4,287480,2,14,1,5,2,0,0,0,0,40,0,0
80,8,107762,5,9,2,14,3,0,0,0,0,24,0,0
17,8,202521,0,7,3,14,1,0,0,0,0,40,0,0
40,1,204116,1,13,1,5,3,0,1,2174,0,40,0,0
30,0,29662,4,12,1,2,0,0,1,0,0,25,0,1
27,0,116358,5,10,3,1,1,1,0,0,1980,40,2,0
33,0,208405,2,14,1,5,2,0,0,0,0,50,0,1
34,4,284843,5,9,3,9,3,4,0,594,0,60,0,0
34,4,117018,5,10,3,12,3,0,1,0,0,40,0,0
23,0,81281,5,10,1,8,2,0,0,0,0,40,0,0
42,4,340148,5,10,1,8,0,0,1,0,0,40,0,0
29,0,363425,1,13,3,5,3,0,0,0,0,40,0,0
45,0,45857,5,9,0,8,3,0,1,0,0,28,0,0
24,3,191073,5,9,3,13,1,0,0,0,0,40,0,0
44,0,116632,5,10,1,5,2,0,0,0,0,40,0,1
27,0,405855,0,5,3,1,4,0,0,0,0,40,1,0
20,0,298227,5,10,3,3,3,0,0,0,0,35,0,0
44,0,290521,5,9,2,4,5,4,1,0,0,40,0,0
51,0,56915,5,9,1,1,2,2,0,0,0,40,0,0
20,0,146538,5,9,1,7,2,0,0,0,0,40,0,0
